CGPA,Aptitude_Score,Projects_Count,Certifications_Count,Python_Skill,Java_Skill,SQL_Skill,DSA_Skill,Web_Development_Skill,Cloud_Skill,ML_Skill,Cybersecurity_Skill,Communication_Skill,Problem_Solving_Skill,Confidence_Level,Placement_Score
8.43,89.8,3,3,6.3,6.1,7.8,7.6,7.7,7.4,7.3,7.8,6.2,6.3,8.1,73.7
8.1,83.7,6,4,6.5,6.8,10.0,8.6,7.7,7.9,7.5,10.0,9.2,9.2,9.1,89.5
4.84,34.1,0,0,2.4,0.1,3.1,2.5,0.3,1.8,2.6,0.4,1.8,3.2,2.9,24.9
7.5,63.1,4,2,3.1,4.6,6.4,4.1,4.1,3.9,3.5,5.7,4.8,5.9,5.8,56.8
8.69,82.0,3,2,9.4,8.7,6.5,8.1,7.4,6.6,9.5,7.5,8.3,7.3,7.8,77.5
7.03,55.0,3,1,6.5,8.2,6.4,5.3,6.4,5.4,7.6,7.7,7.2,7.4,6.6,63.0
9.5,97.2,7,5,7.6,7.5,9.3,9.3,7.0,7.6,9.5,7.4,9.6,8.9,7.3,91.7
7.03,52.8,3,1,6.5,7.9,4.1,6.8,6.5,6.5,6.7,6.2,7.4,6.6,6.2,62.9
9.29,95.2,6,3,10.0,7.7,8.6,9.3,7.0,8.8,8.7,9.9,8.8,8.2,9.8,89.5
7.19,59.8,3,1,5.6,3.2,5.1,3.5,3.0,6.6,3.3,4.7,4.4,3.8,4.6,51.2
6.1,35.4,1,1,1.9,0.6,3.0,2.0,0.1,1.8,1.7,2.5,2.9,0.7,0.7,29.2
8.23,80.0,3,4,8.4,7.1,5.5,5.1,7.3,7.8,6.8,7.8,8.3,8.0,6.9,74.5
8.62,89.0,3,3,7.8,7.8,9.5,9.0,10.0,8.8,8.6,9.0,7.0,7.5,8.2,82.6
8.31,86.2,4,3,6.9,8.1,7.5,6.6,8.0,7.1,7.6,5.8,6.0,7.1,6.8,73.8
9.31,88.9,6,5,8.4,9.1,10.0,8.5,10.0,10.0,9.0,10.0,10.0,9.9,9.6,93.4
7.29,72.0,3,2,4.5,4.7,3.5,6.6,3.5,3.3,6.3,5.1,3.6,3.7,5.9,57.6
8.05,84.2,5,3,8.5,8.0,6.3,5.4,6.3,7.1,6.5,8.7,8.5,8.6,6.7,76.5
7.21,73.7,4,1,6.5,5.1,7.1,7.9,8.3,5.9,5.5,6.2,6.2,7.1,6.1,70.0
6.7,66.8,3,1,8.0,4.3,4.9,6.1,5.4,8.2,4.4,7.3,6.6,6.4,4.9,61.7
7.7,58.9,3,1,7.6,4.5,6.6,4.7,5.1,5.4,4.1,6.9,6.6,5.5,5.4,59.4
7.31,53.7,2,2,2.8,4.6,3.9,3.9,3.9,5.5,4.7,6.1,3.9,5.6,4.0,53.8
7.92,77.5,5,2,7.2,7.1,5.6,7.6,7.4,7.8,5.4,5.1,6.9,7.1,7.5,75.7
7.42,54.2,3,1,5.1,6.0,6.7,6.2,8.4,5.6,5.9,7.1,6.8,5.9,5.5,61.7
7.19,51.9,2,1,6.9,4.9,5.6,7.0,6.6,4.9,5.2,7.3,7.5,5.1,5.7,58.5
8.76,77.3,5,2,5.5,8.0,6.0,6.4,8.0,5.3,5.4,5.1,6.9,8.3,5.8,74.3
9.61,95.6,8,3,9.9,9.8,10.0,8.0,9.3,9.4,9.8,8.6,10.0,9.3,8.7,93.5
7.96,78.1,4,3,6.7,7.5,6.3,8.6,8.7,9.6,6.4,7.1,7.4,8.7,7.9,80.9
5.85,31.9,1,1,3.7,1.3,2.2,0.5,1.3,0.9,3.5,0.0,1.0,0.7,2.9,27.2
7.03,61.2,3,1,6.2,5.1,6.1,8.5,6.1,5.9,6.7,8.7,5.6,6.6,5.9,64.9
7.91,85.0,5,2,8.3,6.6,6.0,7.8,6.2,7.1,7.4,6.7,7.3,6.2,6.4,75.7
4.62,26.7,1,0,3.9,1.3,1.3,0.7,1.5,4.2,0.7,1.2,3.2,3.4,2.4,26.0
8.19,77.4,6,3,8.6,5.4,6.2,7.8,7.0,6.6,6.2,8.2,6.9,8.3,8.7,81.2
7.01,71.2,4,1,3.9,6.1,4.8,5.3,6.0,6.5,6.2,6.1,6.4,5.3,4.2,59.2
5.62,32.7,1,0,1.8,2.1,1.0,1.8,0.2,0.0,2.4,1.1,1.7,0.3,1.3,23.7
7.59,57.8,4,2,6.4,7.0,4.6,8.3,6.6,5.3,6.6,6.9,5.9,5.1,7.8,65.1
6.64,62.3,3,2,7.1,4.3,6.5,6.3,6.5,5.4,8.0,6.9,7.1,5.6,6.2,63.3
8.07,77.8,5,4,8.9,7.0,7.9,8.7,7.5,8.2,6.1,8.7,7.9,6.4,7.1,83.0
6.52,56.6,3,2,4.3,7.2,6.5,4.9,4.5,6.7,4.5,4.3,5.8,4.1,4.8,55.1
7.83,76.2,3,4,7.0,7.3,7.7,6.5,9.1,9.1,7.7,6.8,6.8,6.7,5.6,73.2
5.8,38.1,1,0,2.6,3.9,2.1,4.9,4.3,4.8,3.5,3.3,4.2,5.2,2.4,41.0
7.62,62.0,4,1,5.0,5.9,5.8,2.3,3.5,2.8,5.0,2.8,3.6,4.3,3.5,50.3
5.5,22.7,1,0,0.3,2.0,1.8,1.2,3.0,1.6,0.0,0.1,1.8,0.0,2.1,19.9
8.53,76.5,3,3,7.4,9.1,9.8,7.0,8.8,8.7,7.8,7.7,7.5,6.5,6.8,75.8
8.27,77.2,6,2,6.6,6.9,5.7,6.8,7.0,8.6,8.7,6.0,7.2,8.5,8.2,78.4
9.22,97.4,8,4,8.2,10.0,8.8,8.6,8.8,10.0,8.4,8.0,8.2,8.8,10.0,94.4
8.47,78.5,3,4,7.5,6.2,8.6,6.7,7.4,8.2,8.5,9.3,8.7,7.6,7.3,79.4
7.3,53.1,4,2,5.2,5.8,4.7,6.4,5.5,6.6,5.2,7.6,6.7,4.7,6.4,62.6
6.83,67.2,3,1,6.8,7.7,6.5,6.5,6.9,6.4,7.0,5.2,6.2,4.8,4.7,61.7
4.25,27.8,2,1,2.2,1.5,1.5,0.0,2.5,3.3,2.2,3.0,1.1,2.7,0.9,24.0
6.63,73.0,4,2,2.5,4.4,5.1,6.2,6.0,3.8,4.0,2.8,3.9,3.5,5.4,57.1
9.39,96.7,5,6,9.9,7.8,8.9,9.1,8.7,8.1,7.2,10.0,7.6,7.4,8.1,90.9
6.45,37.7,2,1,1.4,1.3,1.2,3.7,4.4,3.2,1.8,2.4,3.3,1.9,1.7,37.9
9.48,99.8,9,6,7.2,9.6,6.8,8.8,9.9,7.0,7.2,7.0,9.0,7.5,9.4,92.5
4.62,46.7,2,0,1.9,3.0,2.5,1.3,1.2,1.5,4.6,4.5,3.3,1.8,3.1,31.0
9.24,95.5,7,4,8.3,8.4,7.7,9.9,10.0,8.2,8.3,10.0,10.0,9.7,9.9,96.5
7.01,72.9,4,1,3.9,3.1,2.9,2.6,6.0,3.7,5.8,4.6,4.9,4.3,4.0,52.2
7.33,62.4,4,1,6.6,4.8,7.7,6.8,7.5,8.0,5.3,6.7,6.8,5.7,7.6,66.8
7.75,68.1,4,2,6.6,6.6,6.9,6.0,5.4,6.7,7.5,4.8,5.3,5.1,7.1,64.8
8.43,82.1,4,2,8.4,9.1,9.5,7.6,8.2,6.8,8.3,6.7,8.0,7.0,7.8,78.2
6.85,74.2,2,1,2.6,3.7,6.4,2.5,4.2,4.0,5.1,5.1,5.0,5.0,5.0,50.8
9.71,88.5,4,4,10.0,7.2,9.7,8.4,10.0,9.4,8.0,8.2,8.7,8.6,10.0,89.1
7.91,76.6,5,3,6.4,9.1,7.7,8.7,5.8,6.1,7.6,7.8,6.7,7.0,6.1,78.4
7.8,75.7,3,3,4.7,6.6,7.8,5.9,5.2,8.1,5.1,6.2,5.8,7.9,5.1,68.4
4.61,32.4,2,1,0.7,0.0,2.4,2.4,2.7,2.0,0.6,2.8,2.4,3.1,1.6,28.5
8.78,88.1,6,3,7.4,6.3,5.2,7.3,8.0,5.3,6.9,8.8,8.1,8.3,8.1,82.4
4.95,44.6,1,1,1.5,3.1,3.3,0.6,1.6,3.8,2.4,2.5,2.7,1.4,3.2,27.7
7.99,77.0,6,4,9.3,9.0,9.5,9.6,7.7,8.3,7.3,9.4,8.8,8.1,8.9,87.5
7.56,64.2,4,1,3.0,4.9,5.5,3.3,2.6,4.1,3.7,3.0,4.1,4.9,3.2,52.7
6.95,68.7,2,2,7.3,5.6,5.4,6.0,5.9,7.6,6.6,8.2,7.6,8.0,5.8,66.0
8.19,85.2,3,3,7.9,6.8,6.2,6.6,5.5,7.0,8.7,8.7,8.9,8.7,6.4,75.6
7.05,59.0,3,2,5.8,7.1,5.4,7.6,8.3,6.6,6.6,5.2,6.1,5.1,6.7,64.7
6.09,44.4,1,1,2.4,3.4,2.2,2.4,1.5,0.7,0.7,3.1,3.3,2.1,3.5,32.8
7.09,62.8,4,1,5.1,5.1,5.8,7.9,4.8,7.0,7.5,7.1,4.9,5.0,7.1,64.8
8.25,85.7,4,2,7.2,6.2,10.0,8.0,10.0,8.7,6.4,6.7,7.7,7.7,8.7,80.4
7.14,55.3,3,2,6.7,5.7,4.9,4.1,3.2,3.7,6.0,4.7,6.6,5.2,5.3,56.6
6.9,56.3,4,2,5.7,5.5,4.3,6.0,4.4,6.4,4.6,4.0,3.8,6.2,5.9,58.5
5.94,38.8,0,0,3.4,0.8,0.9,2.2,3.0,1.4,0.9,3.7,3.3,3.0,3.3,31.2
7.48,53.5,4,2,4.5,3.1,5.7,4.8,3.1,4.2,6.0,5.2,3.7,5.0,5.3,54.1
7.03,57.6,2,1,5.3,7.3,4.8,5.6,4.9,6.1,5.5,7.2,7.5,5.7,5.6,57.4
7.66,62.4,4,2,6.4,6.4,7.0,5.6,4.2,3.8,4.5,5.9,4.6,7.0,4.9,61.7
4.45,20.4,2,0,2.1,4.9,2.6,2.2,2.7,1.5,5.0,2.0,4.0,2.0,4.7,31.7
6.21,44.3,2,1,2.4,4.8,4.5,3.7,3.8,3.5,5.4,2.3,4.1,3.3,5.2,42.9
8.77,75.6,6,4,8.1,5.9,8.8,7.8,7.3,6.6,8.0,6.7,5.6,7.4,6.0,79.3
8.66,82.2,6,4,8.3,8.7,8.0,6.1,8.6,8.8,7.6,6.9,8.7,7.5,8.7,82.9
7.48,50.8,4,1,5.1,5.7,5.7,4.8,3.2,5.7,3.5,5.8,4.8,5.7,3.4,56.4
8.07,85.0,6,2,7.1,7.2,9.6,8.0,9.0,8.8,8.7,7.6,7.9,7.7,8.7,81.9
8.0,85.1,6,3,5.2,7.8,9.0,7.6,5.9,6.1,7.3,6.8,7.4,7.8,5.9,81.3
8.51,83.7,3,2,10.0,6.7,9.8,7.8,6.4,9.1,8.8,7.9,7.5,7.1,7.9,77.9
7.16,74.2,3,2,6.3,4.6,6.4,6.3,5.5,6.4,6.5,6.3,5.7,5.3,6.1,62.6
8.08,83.4,6,4,7.4,6.2,8.8,6.0,8.2,7.5,9.0,8.5,8.3,8.2,7.3,81.1
9.13,93.4,9,4,8.3,7.7,8.9,9.4,9.0,7.8,10.0,10.0,8.1,9.7,10.0,94.8
7.19,57.6,3,1,5.5,5.3,4.7,6.7,6.6,6.0,4.2,3.5,5.9,4.6,6.7,59.5
7.88,76.6,4,3,6.1,8.0,6.8,8.9,9.3,8.1,6.6,6.1,8.3,7.3,6.6,80.3
9.02,88.3,5,3,8.1,6.2,8.8,8.9,10.0,6.6,8.4,6.7,6.8,9.2,9.1,87.1
7.41,63.9,3,1,7.6,5.1,7.3,4.8,6.7,5.0,7.6,5.8,5.5,7.8,5.1,60.0
8.68,79.8,6,3,8.0,8.6,8.6,7.6,6.7,8.3,6.1,9.4,6.9,8.2,8.9,85.0
8.55,82.8,5,4,6.4,9.1,8.2,8.9,9.8,9.3,7.8,8.3,9.7,7.5,9.4,87.4
9.54,99.2,5,5,6.9,10.0,8.2,7.1,10.0,8.3,7.4,6.8,8.5,7.6,7.6,86.7
7.32,63.2,3,1,3.1,3.7,4.5,2.7,4.5,5.8,5.5,4.8,3.1,4.5,4.1,49.1
6.83,59.3,4,1,4.9,3.3,3.9,3.9,3.1,5.1,3.4,4.9,3.7,4.4,4.0,48.9
6.67,70.5,2,1,5.3,8.6,7.1,7.2,7.2,6.4,5.6,8.3,8.4,7.3,5.5,65.5
6.48,22.2,2,0,1.7,3.0,0.7,0.5,1.7,2.0,0.4,0.0,2.1,0.8,2.4,25.2
8.93,99.5,8,6,9.4,8.3,8.0,10.0,9.0,10.0,9.6,7.9,8.6,8.0,9.2,97.2
7.52,53.0,3,2,4.7,4.8,2.8,6.0,3.6,3.1,5.8,2.9,5.1,3.0,5.7,55.0
5.45,47.1,1,1,0.9,2.2,0.9,1.9,0.1,0.7,0.8,0.2,0.4,0.4,0.1,26.0
6.76,65.8,3,2,7.3,6.2,4.8,6.3,5.6,4.3,5.4,5.9,6.6,5.1,5.7,61.1
7.57,69.0,2,1,5.5,5.1,5.8,8.7,5.8,5.1,5.1,8.1,8.3,6.3,6.7,67.8
5.23,40.9,1,0,3.5,3.2,0.1,1.7,0.4,1.3,1.4,2.4,1.7,1.2,1.0,24.1
7.97,81.4,3,3,8.3,7.8,7.8,6.6,4.9,8.7,6.6,6.0,7.9,6.6,5.5,71.3
8.35,80.1,6,4,7.7,5.3,6.7,5.3,5.4,5.9,7.9,6.8,8.0,7.8,6.3,77.2
6.41,20.2,1,1,5.0,2.6,3.3,3.8,1.8,1.7,3.0,4.3,4.1,2.8,3.4,36.7
5.37,23.5,0,1,0.5,3.0,1.9,1.4,0.9,0.4,0.1,3.0,1.4,1.3,0.3,22.7
6.36,29.4,2,0,3.0,2.5,0.8,3.7,3.3,0.9,2.9,1.5,2.0,1.3,2.0,31.3
8.16,89.3,4,2,9.3,7.6,9.9,8.9,6.8,8.7,9.3,7.4,7.0,8.0,6.9,82.7
5.88,48.1,1,1,0.0,1.7,2.4,2.0,0.6,2.9,0.7,0.0,0.4,1.0,2.0,28.9
7.4,57.1,2,2,6.4,4.8,5.3,6.1,7.0,4.3,4.8,6.1,6.9,5.2,6.4,57.8
6.12,38.9,0,0,2.9,2.5,3.1,2.5,2.2,2.2,1.3,3.4,3.3,1.7,2.3,27.7
7.88,83.9,5,2,6.1,9.6,9.1,8.3,7.0,6.7,8.4,6.0,6.5,7.1,9.1,79.6
7.22,67.6,4,1,6.5,4.5,5.2,4.3,3.9,6.5,4.9,3.7,5.4,4.7,4.9,56.3
7.71,67.1,3,2,4.1,4.9,3.3,4.6,6.4,3.7,5.3,6.2,4.5,5.0,5.0,57.2
5.01,30.3,0,1,2.6,0.6,1.2,4.2,1.7,0.5,3.4,2.3,3.7,1.7,2.2,29.8
8.16,76.6,4,2,9.5,8.6,8.3,7.5,6.8,10.0,9.0,8.5,7.0,7.5,7.1,76.6
7.48,52.8,4,2,6.9,5.6,7.4,5.6,6.5,6.2,8.1,5.5,6.4,5.3,5.2,61.9
6.89,65.3,3,2,3.9,3.8,5.9,4.6,2.5,5.9,3.4,2.9,5.2,3.9,5.1,53.8
6.51,62.4,2,2,2.8,4.2,5.1,4.3,4.7,5.0,3.1,6.1,4.9,4.7,4.8,52.6
6.56,69.6,2,1,4.5,7.6,4.8,6.8,4.4,5.0,6.6,6.1,7.2,6.4,7.3,61.0
4.22,45.2,1,0,3.2,2.4,1.8,1.7,4.2,1.8,5.2,3.0,3.1,3.3,4.9,32.7
9.59,98.6,8,3,7.0,9.1,9.9,9.3,10.0,6.7,7.8,8.2,9.2,8.0,7.9,93.3
7.15,73.8,2,2,5.2,6.9,7.3,7.7,6.7,6.6,5.4,7.6,7.3,6.9,4.8,64.8
6.69,55.8,3,2,5.4,5.2,5.4,8.0,7.6,7.6,6.1,4.9,7.4,6.2,7.2,66.0
7.24,69.3,2,1,7.4,7.5,6.3,5.1,5.8,5.2,6.7,7.6,8.3,6.4,7.1,62.0
7.92,85.3,3,2,6.3,5.7,9.1,6.8,8.7,7.0,6.5,5.9,8.1,6.2,6.1,71.5
8.01,79.6,3,4,8.2,6.8,9.1,7.2,6.4,9.4,5.6,5.9,8.6,6.1,8.6,76.8
7.84,81.4,3,4,6.3,7.7,8.9,7.3,9.5,6.8,6.2,6.0,6.6,6.5,6.8,76.7
4.55,49.6,0,1,3.3,2.1,2.1,1.9,2.5,2.5,3.3,1.2,2.3,2.9,0.4,28.4
9.0,93.6,6,4,8.8,8.9,10.0,10.0,8.1,9.9,10.0,7.8,8.6,10.0,10.0,94.6
4.4,27.2,0,0,3.7,2.9,4.3,1.4,1.6,3.4,1.0,0.7,2.4,3.5,3.4,25.0
9.39,89.2,4,4,8.5,8.8,10.0,9.1,7.3,10.0,10.0,10.0,8.8,9.3,10.0,90.5
9.67,92.9,6,4,8.6,8.9,10.0,10.0,9.5,9.3,9.2,9.3,9.0,9.1,9.0,96.7
4.6,24.6,0,1,1.7,3.8,4.3,2.4,2.6,5.0,2.9,3.7,2.3,2.5,3.7,29.2
6.88,51.7,4,2,5.9,7.6,7.7,6.9,5.4,7.3,7.8,7.3,7.4,7.8,7.0,67.2
4.29,21.4,2,1,1.0,2.9,3.9,3.7,3.3,2.5,2.3,2.9,3.6,3.3,2.5,32.1
7.5,62.9,3,2,6.4,5.2,4.6,4.4,7.1,4.5,4.6,7.6,4.7,5.0,7.1,58.7
8.13,76.3,5,3,8.7,9.2,7.3,8.5,6.2,6.7,8.2,6.2,7.4,7.6,8.3,80.5
6.15,33.4,0,0,3.0,4.7,3.9,3.0,1.8,4.3,3.8,5.5,4.4,3.5,2.3,34.3
9.88,94.6,7,4,7.7,10.0,7.4,8.8,7.5,9.1,9.0,9.1,9.3,9.2,7.3,92.6
6.59,70.9,3,2,2.7,4.8,4.2,5.7,3.5,5.8,3.5,4.8,4.7,5.7,4.7,56.3
6.13,36.7,1,1,2.3,0.8,2.6,3.3,0.1,0.5,0.6,1.6,2.4,2.4,1.7,32.5
8.24,76.9,4,3,5.7,7.7,6.8,9.0,7.5,9.6,5.8,6.9,6.9,7.6,8.9,80.2
8.46,81.6,4,3,6.7,7.7,9.2,7.7,7.5,8.8,6.6,6.3,8.9,8.2,6.9,79.2
6.18,42.3,0,1,1.8,3.5,2.3,3.9,4.9,4.6,3.8,3.1,4.2,2.2,2.5,38.2
8.22,87.6,5,3,6.9,8.0,8.0,9.1,8.6,8.2,9.2,7.0,9.4,9.3,7.4,87.0
6.01,38.5,1,1,1.2,0.0,1.8,0.0,0.1,2.4,0.8,0.0,1.8,1.6,0.7,23.2
4.19,31.8,1,1,1.3,2.0,1.7,1.1,2.5,2.5,2.1,0.0,2.9,2.0,2.0,26.2
5.51,34.5,0,1,1.5,1.4,1.2,0.8,0.6,1.1,2.2,3.2,1.6,0.8,1.2,23.8
7.96,79.4,6,2,8.4,9.8,9.7,8.2,8.0,6.7,7.7,7.4,8.9,7.8,6.7,82.5
5.69,36.5,2,0,1.0,0.2,1.6,2.9,1.8,2.9,2.7,0.6,1.9,3.4,2.8,31.7
8.13,89.9,6,3,4.8,7.4,5.3,7.6,8.2,7.0,7.0,6.3,7.6,7.0,6.1,79.8
7.19,70.6,2,1,5.5,7.3,6.9,6.7,5.4,7.5,8.9,7.5,5.7,8.1,7.9,66.3
7.73,66.2,4,2,5.6,2.9,5.2,3.9,3.9,5.6,4.1,3.4,5.8,4.6,4.9,57.3
4.96,48.3,2,0,1.3,2.9,2.6,2.8,3.8,1.7,4.3,1.4,2.5,1.8,1.3,32.4
9.27,99.6,7,6,9.2,8.9,9.2,9.3,6.6,6.8,7.8,10.0,7.2,8.8,7.8,93.8
7.36,61.7,4,2,7.0,5.2,5.4,6.0,5.1,8.2,6.8,7.2,6.3,7.3,5.9,64.2
6.57,65.2,2,1,3.6,5.4,5.2,4.7,2.6,6.0,4.0,5.2,3.9,4.7,4.5,49.7
7.09,55.1,2,2,5.4,6.0,6.5,6.8,5.0,5.9,7.6,6.2,5.7,6.4,5.3,61.0
5.44,40.6,2,0,0.0,1.9,2.9,1.4,2.7,1.5,2.2,1.4,0.7,1.6,1.2,26.4
7.17,71.5,4,2,6.8,5.4,5.0,4.5,4.7,7.7,7.4,6.7,5.2,4.8,4.5,60.5
7.8,67.4,3,2,4.6,4.0,5.6,5.1,6.7,5.8,5.7,5.3,5.4,5.8,4.7,60.1
6.95,58.2,4,1,7.8,5.3,4.9,7.3,5.1,4.5,6.8,6.8,5.4,5.0,7.0,61.5
4.98,21.9,0,1,2.3,2.7,1.6,1.3,2.0,2.2,2.1,2.2,0.7,2.1,1.3,20.9
9.53,99.5,6,4,7.5,10.0,8.8,9.0,9.0,8.3,9.1,7.4,8.3,9.6,7.7,93.6
9.71,99.8,9,5,7.6,7.1,10.0,8.6,8.8,7.4,9.3,6.9,8.4,10.0,7.8,93.9
6.63,65.1,4,2,7.0,7.0,5.9,5.8,6.4,7.0,6.3,5.2,5.8,6.6,6.9,62.9
8.7,79.3,4,3,8.1,9.3,6.4,7.9,9.4,6.6,8.7,9.0,9.1,9.3,7.5,80.7
6.77,69.1,4,1,7.5,4.9,6.9,8.0,6.5,6.5,5.7,6.3,6.8,6.5,7.8,68.0
7.28,72.4,4,1,6.5,4.8,5.0,5.1,8.0,6.8,7.2,8.5,5.7,6.0,5.8,64.4
7.69,64.4,3,1,4.7,8.0,5.1,6.4,5.9,7.1,7.1,4.7,4.9,5.4,6.8,61.1
4.61,45.7,0,0,3.3,3.5,2.3,1.5,2.0,4.3,4.6,2.1,2.9,4.0,1.6,29.5
7.96,82.3,4,4,7.1,5.4,8.8,5.4,5.6,5.3,8.1,7.6,6.2,6.6,8.0,74.7
7.48,55.4,3,2,6.0,4.6,7.9,7.0,4.6,5.6,7.0,6.4,6.8,5.1,7.3,62.9
5.99,33.7,1,0,3.7,0.2,3.3,0.2,2.5,1.8,0.5,0.0,0.6,2.0,2.7,24.7
4.55,29.8,2,0,1.4,1.9,2.5,2.3,2.2,0.0,1.3,1.9,1.3,1.8,1.7,24.4
4.8,20.6,0,0,0.5,3.1,0.0,0.3,0.0,2.8,0.6,1.2,2.1,1.5,1.7,20.8
9.13,92.3,6,5,8.0,10.0,9.7,10.0,9.5,10.0,7.8,10.0,9.6,10.0,8.0,94.4
9.3,92.3,4,4,9.1,9.8,8.6,9.7,8.3,6.8,8.7,6.7,9.5,9.6,7.8,88.9
7.13,64.9,3,1,3.4,6.8,4.0,3.5,4.1,4.7,3.5,5.8,5.9,6.4,4.3,55.2
5.98,38.0,0,0,2.4,2.1,0.1,1.9,1.0,0.7,0.0,0.7,0.6,2.6,2.5,24.4
5.29,26.8,0,0,3.1,1.2,3.1,3.5,1.4,1.8,2.6,1.3,1.3,2.5,2.7,25.7
8.68,80.6,6,4,5.6,7.6,7.9,7.3,7.0,7.5,4.9,5.5,5.4,7.4,5.6,77.6
5.4,32.3,2,1,1.2,3.8,2.0,1.3,3.7,4.9,4.5,2.9,4.1,4.0,4.3,37.4
7.76,74.9,3,2,5.6,5.0,3.0,3.6,5.2,5.5,3.4,3.7,4.4,4.7,5.3,55.4
7.56,63.3,3,2,3.9,5.0,3.1,5.3,3.8,3.9,6.3,5.8,6.2,3.8,4.8,58.5
8.42,79.4,4,4,5.4,5.4,9.1,5.9,7.9,6.1,6.6,7.5,7.7,6.6,7.4,74.6
9.7,91.9,9,4,10.0,10.0,8.2,9.3,10.0,8.2,10.0,10.0,8.8,9.4,10.0,96.6
7.58,52.8,2,2,6.5,6.6,7.1,7.2,7.6,5.5,7.4,8.5,7.1,8.2,7.5,66.0
6.12,32.4,0,0,1.5,2.7,0.8,1.0,0.0,0.4,2.0,1.8,0.0,1.6,0.4,22.4
6.89,58.1,4,2,4.7,5.6,5.3,4.1,4.7,5.5,4.5,6.8,4.8,6.1,4.5,58.0
9.44,88.5,7,5,7.6,9.3,10.0,7.9,9.5,9.8,8.3,10.0,8.5,9.3,10.0,90.9
8.91,91.3,5,4,10.0,10.0,8.6,8.0,10.0,10.0,10.0,9.2,9.0,9.5,9.0,91.1
6.27,49.9,0,0,3.2,1.6,2.9,0.7,2.2,2.4,0.0,0.2,1.6,0.3,1.3,25.2
7.18,58.3,4,1,6.9,4.7,4.1,7.4,4.8,6.4,6.2,4.8,5.8,4.2,4.9,61.3
8.48,80.3,5,2,6.4,6.5,8.3,10.0,7.9,9.7,8.4,6.9,6.8,6.6,7.7,80.6
4.16,25.4,2,1,0.0,0.6,0.0,1.1,2.9,1.0,2.5,0.5,2.4,0.5,2.1,23.0
8.22,79.5,4,3,8.0,6.1,9.3,8.3,9.4,8.0,6.5,5.7,7.6,7.6,8.5,80.0
9.36,92.1,8,3,8.3,8.9,6.8,8.9,9.9,6.9,9.2,9.2,7.0,8.3,7.8,90.1
8.64,80.4,6,3,6.6,7.5,5.7,6.2,7.9,8.5,7.8,5.4,7.9,8.7,6.6,79.3
8.78,89.4,5,3,6.3,6.9,7.7,5.8,8.2,5.9,7.9,6.3,8.1,8.2,8.0,77.8
6.37,23.9,1,0,1.2,0.0,0.7,2.1,2.3,2.6,2.0,0.0,0.9,2.2,2.4,25.6
6.69,72.5,2,1,5.4,5.2,5.6,3.4,3.2,4.1,2.9,5.8,3.0,4.0,3.7,47.1
9.6,92.2,4,3,8.1,9.5,9.0,10.0,7.7,7.1,7.6,6.7,8.6,8.2,7.0,85.7
5.2,46.6,0,1,1.7,2.4,1.4,4.2,3.2,2.1,4.2,2.7,1.3,1.7,3.9,33.5
9.66,99.1,5,5,7.9,8.2,9.4,7.9,9.9,9.3,7.4,9.2,9.0,7.2,9.3,90.4
6.49,46.2,2,1,0.4,2.4,3.6,1.3,2.5,2.8,0.0,1.7,1.8,2.1,3.1,33.4
9.5,97.2,5,6,8.8,8.8,8.3,8.1,9.8,7.3,9.3,7.8,9.5,8.8,8.3,90.8
8.17,86.0,5,4,7.3,8.0,8.1,7.8,5.7,8.1,5.4,5.7,8.6,7.2,6.1,82.1
9.77,97.1,7,3,10.0,8.3,8.5,9.9,9.5,10.0,10.0,8.7,9.6,9.0,9.5,97.1
6.88,69.2,3,2,5.7,3.7,5.5,5.0,5.9,5.9,6.3,5.7,3.7,4.0,6.7,55.9
7.77,54.6,3,1,4.4,3.5,6.5,3.8,6.1,4.5,3.2,3.4,5.6,4.9,6.2,54.6
7.81,84.3,6,2,8.5,5.2,5.5,6.0,6.8,5.8,7.5,7.3,6.3,7.3,5.9,76.1
7.96,75.8,3,3,7.5,7.3,5.3,5.2,7.6,6.3,5.1,7.6,8.1,8.2,5.4,71.1
9.9,99.3,7,5,10.0,7.7,10.0,10.0,10.0,9.9,8.5,8.5,8.6,8.0,8.6,96.8
6.31,39.9,0,1,3.8,3.8,4.4,4.2,4.4,3.5,3.5,1.8,3.4,3.9,4.4,38.9
7.13,70.4,4,2,7.4,7.7,6.4,6.5,8.5,5.8,6.3,7.8,7.4,5.8,5.8,67.1
5.92,28.9,1,0,1.8,1.7,0.4,0.3,2.4,0.0,0.0,3.0,0.1,0.2,1.0,19.4
6.52,53.7,4,2,4.1,3.5,4.6,5.4,5.8,4.4,3.2,5.7,5.1,4.5,6.2,56.1
7.09,60.2,4,2,5.1,6.9,5.6,4.3,4.2,5.5,6.1,4.9,5.5,5.1,4.5,58.1
6.94,62.5,2,2,5.2,6.8,6.6,6.3,4.8,5.9,6.1,5.4,7.2,5.9,5.4,60.5
8.66,77.5,5,3,5.9,5.5,8.5,7.1,7.1,7.8,6.9,5.1,6.8,8.0,5.9,77.6
8.29,75.6,4,3,6.4,8.9,8.2,9.6,7.5,7.5,8.7,7.7,7.3,9.5,8.9,83.8
6.7,69.6,2,1,5.0,2.8,5.0,3.6,5.1,3.9,3.6,3.0,5.0,4.8,3.2,49.7
9.41,91.0,5,3,9.0,8.4,8.4,6.7,7.4,9.4,9.9,8.6,7.6,7.1,7.7,84.1
